identity,XGW_1,XGW_201,XGW_202,XGW_203,XGW_204,XGW_205,XGW_206,XGW_207,XGW_208,XGW_209,XGW_210,XGW_211,XGW_2_rb01,XGW_2_rb02,XGW_2_rb03,XGW_2_rb04,XGW_2_rb05,XGW_2_rb06,XGW_2_rb07,XGW_2_rb08,XGW_2_rb09,XGW_2_rb10,XGW_2_rb11,gender,age,region,income_v2,inputstate,child18,employ,newsint,student,race,educ,marstat,hholdsize,ideo5,votereg,social_nets_mem01,social_nets_mem02,social_nets_mem03,social_nets_mem04,social_nets_mem05,social_nets_mem06,social_nets_mem07,social_nets_mem08,social_nets_mem09,social_nets_mem10,social_nets_mem11,social_nets_mem12,social_nets_mem13,social_nets_mem14,weight_nat
43712974,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,34,1,6,25,1,9,1,3,7,2,6,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.8281212352
43735375,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,55,4,1,41,2,2,1,3,1,6,5,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0.642962946
43736496,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,22,1,1,50,2,1,1,3,1,3,5,5,5,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,2.239999972
43756090,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,56,3,2,12,2,6,1,3,1,4,5,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7502221883
43772616,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60,3,9,13,2,5,2,3,1,2,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7941817926
43777473,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,46,3,4,5,2,6,1,3,1,2,3,2,4,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.7519999728
43812384,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,61,3,2,54,2,6,4,3,1,2,6,3,6,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0.7941817926
43831830,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,70,2,4,17,2,5,1,3,1,2,1,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8243934043
43863786,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,63,4,11,41,2,6,2,3,1,3,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7137627132
43863849,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,58,1,6,34,2,1,1,1,1,5,5,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8923871111
43903549,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,65,3,3,12,2,5,1,3,2,6,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5600000108
43907906,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,44,1,11,42,1,1,1,3,1,4,1,5,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7895999848
43925909,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,44,2,2,39,2,7,2,3,2,4,5,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.763636367
43928008,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,60,3,5,37,2,1,1,3,1,2,1,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7941817926
43969687,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,40,3,1,47,2,6,7,3,1,1,1,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24444445
43988451,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,72,2,3,39,2,5,1,3,1,2,1,2,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8356923361
43989073,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,64,1,4,42,2,5,3,3,6,2,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7941817926
44017708,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,60,3,97,12,2,1,1,3,1,3,1,2,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.7502221883
44020429,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,55,2,3,46,2,1,1,3,1,3,5,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7137627132
44036889,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,42,1,2,36,2,2,1,3,1,5,5,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8138666952
44046899,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,61,3,2,12,2,6,1,3,1,2,2,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7941817926
44061479,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,66,3,97,48,2,6,1,3,1,5,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744000009
44198737,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,75,2,5,26,2,2,1,3,1,3,1,2,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7672000061
44220958,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,32,2,97,39,1,6,1,3,5,3,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7280000083
44270015,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,51,4,9,15,1,1,1,3,6,6,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.642962946
44295879,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,66,3,8,12,2,5,1,3,1,5,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.6800000221
44313870,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,26,2,6,55,2,1,1,3,5,5,6,2,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1.12861534
44345588,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,22,1,5,33,2,4,7,3,1,2,5,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.188173946
44378850,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,50,2,6,39,2,2,2,3,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7519999728
44412370,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,47,3,1,22,2,2,2,2,1,4,3,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7502221883
44466591,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,35,2,8,29,1,1,2,1,1,5,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8138666952
44476088,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,55,2,97,39,2,5,2,3,1,3,1,2,4,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.7502221883
44511476,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,42,1,10,34,1,7,1,3,1,2,1,6,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.8281212352
44539734,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,26,3,4,47,2,1,2,3,1,2,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.820363629
44574153,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,67,4,4,53,2,5,1,3,1,2,3,2,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.8243934043
44586180,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,51,4,2,6,1,6,1,3,1,4,1,3,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7137627132
44627667,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,67,1,6,36,2,6,1,2,7,2,1,2,3,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.8356923361
44659057,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,29,2,97,17,2,4,7,3,4,5,5,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.261866715
44798025,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,29,3,3,5,1,1,3,1,1,3,3,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763636367
44799234,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,66,3,7,12,2,5,1,3,1,4,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6539354661
44803649,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,66,4,6,6,2,2,2,3,5,5,3,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6800000221
44806476,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,24,4,2,6,1,1,2,2,3,1,1,5,3,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1.356444492
44826771,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,35,2,8,19,1,1,1,3,1,2,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24444445
44831954,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,67,4,7,6,2,5,1,3,1,3,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7672000061
44850470,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,41,3,3,13,1,1,3,3,1,3,2,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7280000083
44850986,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,33,3,97,48,1,7,2,3,1,2,1,3,4,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.8281212352
44903788,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,56,4,7,4,2,3,1,3,1,2,1,2,5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.7519999728
44912396,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,63,1,97,42,2,5,1,3,1,2,1,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7519999728
44925673,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,60,1,14,42,2,7,3,3,1,3,1,2,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7502221883
44929192,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,38,3,5,13,1,7,2,3,2,3,1,7,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.763636367
44945787,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,47,3,3,10,2,1,1,3,1,6,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.642962946
44984705,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,52,1,8,42,2,1,1,3,1,3,1,2,4,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.7502221883
45020729,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,57,1,5,25,1,4,2,3,3,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.127999983
45031275,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,42,3,4,47,2,1,1,1,1,3,1,2,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7895999848
45049691,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,66,4,3,41,2,2,2,3,1,3,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6539354661
45071273,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,76,4,2,4,2,5,1,3,1,2,1,2,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8243934043
45077920,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,25,3,5,13,2,4,3,3,6,5,5,2,4,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1.261866715
45103694,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,24,4,5,6,2,1,2,3,1,2,1,2,3,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,2.820363629
45117313,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,35,2,7,39,2,6,1,3,1,2,5,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.8281212352
45130690,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,43,3,2,48,2,9,2,3,1,3,5,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0.7895999848
45134355,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,40,2,11,18,1,7,1,3,1,2,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8281212352
45201085,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,22,2,4,29,2,2,2,1,1,3,5,6,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.763636367
45206539,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,42,2,5,55,1,1,2,3,1,3,3,3,3,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0.7280000083
45234473,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,66,1,13,36,2,4,1,3,1,6,1,6,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.8640000382
45389888,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,53,4,9,8,2,2,1,3,1,6,1,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8467199974
45395214,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,44,3,8,45,2,1,1,3,5,5,1,2,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.8138666952
45431959,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,40,3,1,37,1,7,7,3,2,3,5,4,6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.763636367
45434514,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,62,3,5,13,2,9,1,3,7,4,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7137627132
45444992,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,40,1,7,25,2,1,1,1,1,3,5,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7895999848
45487940,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,52,2,11,26,2,1,4,3,1,2,1,2,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.7519999728
45533822,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,53,2,9,18,2,6,1,3,1,3,6,2,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7137627132
45542993,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,36,3,12,1,2,1,2,3,1,3,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7280000083
45551662,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,71,3,3,24,2,2,1,3,1,1,4,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8243934043
45559544,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,41,3,5,12,2,4,2,3,1,2,1,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8281212352
45597496,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,37,2,3,17,1,4,4,3,1,1,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.24444445
45614493,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,53,2,9,39,2,1,4,2,1,6,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.642962946
45641911,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,50,1,1,25,2,9,4,3,1,4,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7502221883
45679507,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,62,3,4,48,2,2,3,3,5,3,3,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7502221883
45691578,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,35,3,10,24,2,4,3,3,1,3,3,3,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.7280000083
45693480,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,58,3,97,48,2,1,1,3,1,4,1,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7137627132
45694596,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,55,2,97,39,1,1,1,3,1,3,1,7,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7137627132
45712696,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,43,1,2,36,2,2,3,3,1,3,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7895999848
45720412,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,34,2,5,17,2,1,2,3,1,5,5,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0.8138666952
45720673,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,41,4,8,32,1,1,1,3,2,5,1,4,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1.62399996
45724988,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,61,1,3,36,2,6,1,3,2,6,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.5040000223
45736460,3,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,69,2,6,55,2,5,1,3,1,2,4,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8243934043
45761671,4,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,44,3,4,24,1,9,2,3,2,3,1,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9439999622
45777227,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,41,3,2,48,1,7,3,3,3,5,1,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.895999984
45782027,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,34,3,2,48,2,4,2,3,3,1,5,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.936000151
45832585,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,39,2,1,27,1,2,7,3,1,4,5,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7280000083
45860922,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,44,2,97,39,1,7,4,3,1,3,3,2,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.7280000083
45872853,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,37,3,11,48,1,1,1,3,1,5,1,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7354666806
45905056,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,43,3,2,51,2,7,3,3,2,3,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763636367
45928125,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,60,3,5,45,2,7,2,3,1,2,1,3,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.7519999728
46007965,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,66,1,10,36,2,2,1,3,1,6,1,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.6800000221
46027441,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,29,1,9,42,2,1,1,3,1,6,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.418666655
46125020,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,38,2,11,17,1,1,2,3,1,2,1,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.8281212352
46140654,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,36,2,9,55,1,1,1,3,1,4,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7280000083
46167894,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,51,1,11,36,2,1,1,3,1,5,5,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.8349091076
46168149,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,25,2,3,55,2,8,1,1,1,5,5,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1.12861534
46198168,3,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,69,4,2,6,2,5,2,3,1,2,5,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.8356923361
46210277,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,32,1,97,42,1,4,2,3,2,2,5,3,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.680000007
46244444,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,41,3,11,48,1,1,4,2,1,3,1,5,5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.7280000083
46268783,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,27,1,1,25,2,6,7,3,6,2,5,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.188173946
46300186,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,64,2,4,17,2,6,2,3,2,3,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7025454552
46345415,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,48,4,9,49,2,8,1,1,1,5,6,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.8349091076
46357498,2,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2,23,3,1,21,2,4,7,3,1,3,5,4,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.763636367
46420233,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,19,2,4,26,2,8,1,1,1,2,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.820363629
46462672,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,27,2,3,18,2,1,1,3,1,5,5,1,5,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.12861534
46482521,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,39,1,5,34,1,1,4,3,1,2,1,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24444445
46619609,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,25,3,4,47,2,1,2,3,1,5,5,2,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1.12861534
46735310,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,44,3,97,12,2,6,3,3,1,2,1,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8281212352
46749514,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,18,2,3,27,2,8,3,1,7,2,5,2,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.188173946
46768295,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,19,3,97,37,2,8,2,1,1,3,5,4,3,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,2.239999972
46777374,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,2,28,3,7,37,1,2,1,3,1,5,1,3,4,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1.261866715
46793977,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,22,1,5,50,1,7,3,3,1,2,1,3,6,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1.188173946
46794179,3,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,2,23,4,1,6,2,8,1,3,3,2,5,4,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.356444492
46794581,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2,48,2,3,19,1,2,1,3,1,2,1,4,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7519999728
46796346,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,47,3,3,13,1,6,1,3,1,6,1,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.642962946
46797418,3,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,63,4,2,4,2,5,1,3,1,4,3,2,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.7502221883
46807663,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,42,3,2,40,1,6,4,3,1,2,5,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.8281212352
46808271,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,38,3,8,12,1,2,2,3,3,5,1,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7466666811
46809592,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60,2,3,17,2,1,1,2,2,4,1,3,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.400000006
46809888,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,21,3,5,13,2,4,2,2,1,3,1,2,4,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.763636367
